S|P|O|S_ID|P_ID|O_ID
LATS1|causes or contributes to condition|Astrocytoma|http://www.ncbi.nlm.nih.gov/gene/9113|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0009592
LATS2|causes or contributes to condition|Astrocytoma|http://www.ncbi.nlm.nih.gov/gene/26524|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0009592
ST3GAL4 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/6484|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
diazinon|interacts with|ST3GAL4 (human)|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/6484
FOXO1|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/2308|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
BRAF|causes or contributes to condition|Astrocytoma|http://www.ncbi.nlm.nih.gov/gene/673|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0009592
BRAF|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/673|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
MIR21|causes or contributes to condition|Neoplasm of the lung|http://www.ncbi.nlm.nih.gov/gene/406991|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0100526
FOXO3|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/2309|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
CSNK2A2 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/1459|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
CSNK2A2 (human)|causes or contributes to condition|Squamous cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/1459|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002860
MST1|genetically interacts with|PLGLB2 (human)|http://www.ncbi.nlm.nih.gov/gene/4485|http://purl.obolibrary.org/obo/RO_0002435|http://www.ncbi.nlm.nih.gov/gene/5343
aflatoxin B1|interacts with|PLGLB2 (human)|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/5343
LPL|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/4023|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
RTN4 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/57142|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
aflatoxin B1|interacts with|RTN4 (human)|http://purl.obolibrary.org/obo/CHEBI_2504|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/57142
TIAM1 (human)|participates_in|Signal Transduction|http://www.ncbi.nlm.nih.gov/gene/7074|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-162582
TIAM1 (human)|causes or contributes to condition|Squamous cell carcinoma|http://www.ncbi.nlm.nih.gov/gene/7074|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0002860
LATS2|causes or contributes to condition|Lung adenocarcinoma|http://www.ncbi.nlm.nih.gov/gene/26524|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0030078
paclitaxel|is substance that treats|Lung adenocarcinoma|http://purl.obolibrary.org/obo/CHEBI_45863|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0030078
paclitaxel|is substance that treats|Cardiomyopathy|http://purl.obolibrary.org/obo/CHEBI_45863|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001638
TAZ|causes or contributes to condition|Cardiomyopathy|http://www.ncbi.nlm.nih.gov/gene/6901|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001638
valproic acid|interacts with|MOB1|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/55233
valproic acid|interacts with|RELN|http://purl.obolibrary.org/obo/CHEBI_39867|http://purl.obolibrary.org/obo/RO_0002434|http://www.ncbi.nlm.nih.gov/gene/5649
RELN|participates_in|Metabolism|http://www.ncbi.nlm.nih.gov/gene/5649|http://purl.obolibrary.org/obo/RO_0000056|https://reactome.org/content/detail/R-HSA-1430728
diazinon|is substance that treats|Cardiomegaly|http://purl.obolibrary.org/obo/CHEBI_34682|http://purl.obolibrary.org/obo/RO_0002606|http://purl.obolibrary.org/obo/HP_0001640
MIR21|causes or contributes to condition|Cardiomegaly|http://www.ncbi.nlm.nih.gov/gene/406991|http://purl.obolibrary.org/obo/RO_0003302|http://purl.obolibrary.org/obo/HP_0001640
