source|target
GNAS|PRKAR2A
GNAS|PRKAR2B
GNAS|GNAL
STK3|LATS2
STK3|LATS1
STK3|STK4
STK4|LATS2
STK4|LATS1
STK4|STK3
TEAD1|TEAD2
TEAD1|TEAD3
TEAD1|TEAD4
TEAD2|TEAD1
TEAD2|TEAD3
TEAD2|TEAD4
TEAD3|TEAD1
TEAD3|TEAD2
TEAD3|TEAD4
TEAD4|TEAD1
TEAD4|TEAD2
TEAD4|TEAD3
